2012.02.14,00:00,0.99950,1.00250,0.99770,0.99880,53929
2012.02.15,00:00,0.99890,1.00030,0.99380,0.99980,63666
2012.02.16,00:00,0.99980,1.00510,0.99520,0.99640,64959
2012.02.17,00:00,0.99650,0.99840,0.99400,0.99670,49797
2012.02.20,00:00,0.99290,0.99420,0.99060,0.99330,42376
2012.02.21,00:00,0.99330,0.99750,0.99230,0.99680,56025
2012.02.22,00:00,0.99670,1.00190,0.99530,0.99970,53512
2012.02.23,00:00,0.99970,1.00090,0.99520,0.99730,53918
2012.02.24,00:00,0.99730,1.00020,0.99650,0.99910,56210
2012.02.27,00:00,0.99840,1.00490,0.99750,0.99880,53479
2012.02.28,00:00,0.99880,0.99900,0.99410,0.99520,50662
2012.02.29,00:00,0.99520,0.99560,0.98440,0.98970,60535
2012.03.01,00:00,0.98980,0.99000,0.98410,0.98530,58270
2012.03.02,00:00,0.98520,0.98950,0.98470,0.98880,51172
2012.03.05,00:00,0.98920,0.99590,0.98840,0.99440,51387
2012.03.06,00:00,0.99440,1.00280,0.99350,1.00170,56205
2012.03.07,00:00,1.00170,1.00230,0.99720,0.99730,49996
2012.03.08,00:00,0.99730,0.99890,0.98910,0.98990,52687
2012.03.09,00:00,0.99000,0.99310,0.98710,0.99030,50109
2012.03.12,00:00,0.99050,0.99460,0.98980,0.99250,49339
2012.03.13,00:00,0.99250,0.99250,0.98790,0.98860,44851
2012.03.14,00:00,0.98860,0.99430,0.98810,0.99310,47860
2012.03.15,00:00,0.99310,0.99470,0.99040,0.99140,50680
2012.03.16,00:00,0.99160,0.99400,0.99000,0.99150,42060
2012.03.19,00:00,0.99110,0.99300,0.98590,0.98710,46299
2012.03.20,00:00,0.98710,0.99680,0.98670,0.99150,45611
2012.03.21,00:00,0.99140,0.99340,0.98730,0.99200,52010
2012.03.22,00:00,0.99200,1.00070,0.99100,0.99920,56273
2012.03.23,00:00,0.99930,1.00340,0.99710,0.99760,47867
2012.03.26,00:00,0.99800,0.99980,0.99050,0.99050,53959
2012.03.27,00:00,0.99050,0.99550,0.98990,0.99470,44858
2012.03.28,00:00,0.99470,0.99990,0.99460,0.99820,50097
2012.03.29,00:00,0.99820,1.00180,0.99610,0.99630,51488
2012.03.30,00:00,0.99630,0.99980,0.99510,0.99850,47840
2012.04.02,00:00,0.99540,0.99900,0.98880,0.99040,53762
2012.04.03,00:00,0.99040,0.99280,0.98870,0.99100,60615
2012.04.04,00:00,0.99100,0.99730,0.99030,0.99620,61861
2012.04.05,00:00,0.99620,0.99980,0.99060,0.99300,58945
2012.04.06,00:00,0.99300,0.99850,0.99160,0.99690,30064
2012.04.09,00:00,0.99720,1.00010,0.99430,0.99750,36531
2012.04.10,00:00,0.99750,1.00440,0.99490,1.00430,59934
2012.04.11,00:00,1.00430,1.00510,1.00080,1.00370,57838
2012.04.12,00:00,1.00370,1.00400,0.99390,0.99410,57189
2012.04.13,00:00,0.99420,0.99960,0.99260,0.99960,57303
2012.04.16,00:00,0.99850,1.00320,0.99730,0.99920,59466
2012.04.17,00:00,0.99920,1.00110,0.98650,0.99010,59662
2012.04.18,00:00,0.99010,0.99230,0.98810,0.99100,58926
2012.04.19,00:00,0.99100,0.99610,0.98780,0.99550,62423
2012.04.20,00:00,0.99550,0.99580,0.98960,0.99190,55481
2012.04.23,00:00,0.99220,0.99780,0.99040,0.99100,53808
2012.04.24,00:00,0.99110,0.99280,0.98690,0.98700,56892
2012.04.25,00:00,0.98700,0.98800,0.98230,0.98320,57641
2012.04.26,00:00,0.98310,0.98470,0.98050,0.98430,55172
2012.04.27,00:00,0.98430,0.98690,0.97990,0.98030,58135
2012.04.30,00:00,0.98020,0.98940,0.98020,0.98710,50301
2012.05.01,00:00,0.98710,0.98970,0.98320,0.98550,44019
2012.05.02,00:00,0.98550,0.99020,0.98480,0.98620,52487
2012.05.03,00:00,0.98610,0.98910,0.98270,0.98830,56708
2012.05.04,00:00,0.98830,0.99620,0.98610,0.99580,56676
2012.05.07,00:00,0.99560,0.99860,0.99260,0.99300,60632
2012.05.08,00:00,0.99290,1.00210,0.99220,0.99850,59935
2012.05.09,00:00,0.99860,1.00620,0.99830,1.00240,68120
2012.05.10,00:00,1.00240,1.00310,0.99760,1.00200,65298
2012.05.11,00:00,1.00190,1.00530,0.99530,1.00030,63627
2012.05.14,00:00,1.00020,1.00520,0.99910,1.00350,58511
2012.05.15,00:00,1.00350,1.00710,0.99890,1.00710,63448
2012.05.16,00:00,1.00710,1.01320,1.00540,1.01210,74785
2012.05.17,00:00,1.01210,1.01950,1.01040,1.01950,66995
2012.05.18,00:00,1.01950,1.02270,1.01380,1.02210,72810
2012.05.21,00:00,1.02200,1.02450,1.01640,1.01730,61444
2012.05.22,00:00,1.01740,1.02330,1.01510,1.02050,66689
2012.05.23,00:00,1.02040,1.02940,1.02030,1.02510,73975
2012.05.24,00:00,1.02510,1.02950,1.02250,1.02690,73480
2012.05.25,00:00,1.02680,1.03100,1.02450,1.02920,60521
2012.05.28,00:00,1.02630,1.02710,1.02230,1.02360,38925
2012.05.29,00:00,1.02360,1.02690,1.02060,1.02200,55508
2012.05.30,00:00,1.02200,1.03100,1.02160,1.03000,63094
2012.05.31,00:00,1.03000,1.03650,1.02610,1.03270,63526
2012.06.01,00:00,1.03270,1.04410,1.03200,1.04100,67936
2012.06.04,00:00,1.03830,1.04450,1.03690,1.03920,59378
2012.06.05,00:00,1.03920,1.04250,1.03600,1.03760,58977
2012.06.06,00:00,1.03770,1.03830,1.02700,1.02750,59306
2012.06.07,00:00,1.02750,1.02960,1.02100,1.02780,61244
2012.06.08,00:00,1.02770,1.03530,1.02580,1.02590,67192
2012.06.11,00:00,1.02220,1.03160,1.02000,1.03160,61119
2012.06.12,00:00,1.03150,1.03240,1.02560,1.02630,62688
